"Step","PPO_bad_multiple_COMS_truth_D__1__1684103936 (Run set) - test/reward_bad_team_mean","PPO_bad_multiple_COMS_truth_D__1__1684103936 (Run set) - test/reward_bad_team_mean__MIN","PPO_bad_multiple_COMS_truth_D__1__1684103936 (Run set) - test/reward_bad_team_mean__MAX","PPO_bad_multiple__1__1683970827 (Run set) - test/reward_bad_team_mean","PPO_bad_multiple__1__1683970827 (Run set) - test/reward_bad_team_mean__MIN","PPO_bad_multiple__1__1683970827 (Run set) - test/reward_bad_team_mean__MAX","PPO_bad_single__1__1683929491 (Run set) - test/reward_bad_team_mean","PPO_bad_single__1__1683929491 (Run set) - test/reward_bad_team_mean__MIN","PPO_bad_single__1__1683929491 (Run set) - test/reward_bad_team_mean__MAX"
"393000","","","","94.06600189208984","94.06600189208984","94.06600189208984","94.83599853515625","94.83599853515625","94.83599853515625"
"394000","","","","94.0459976196289","94.0459976196289","94.0459976196289","94.36199951171875","94.36199951171875","94.36199951171875"
"395000","","","","94.23799896240234","94.23799896240234","94.23799896240234","94.072998046875","94.072998046875","94.072998046875"
"396000","","","","93.5250015258789","93.5250015258789","93.5250015258789","94.17500305175781","94.17500305175781","94.17500305175781"
"397000","","","","93.93900299072266","93.93900299072266","93.93900299072266","93.35399627685547","93.35399627685547","93.35399627685547"
"398000","","","","94.39600372314453","94.39600372314453","94.39600372314453","93.05899810791016","93.05899810791016","93.05899810791016"
"399000","","","","93.18199920654297","93.18199920654297","93.18199920654297","92.83499908447266","92.83499908447266","92.83499908447266"
"400000","","","","93.96600341796875","93.96600341796875","93.96600341796875","93.10199737548828","93.10199737548828","93.10199737548828"
"401000","","","","93.77799987792969","93.77799987792969","93.77799987792969","93.96199798583984","93.96199798583984","93.96199798583984"
"402000","","","","93.99099731445312","93.99099731445312","93.99099731445312","93.9729995727539","93.9729995727539","93.9729995727539"
"403000","","","","93.50399780273438","93.50399780273438","93.50399780273438","94.26799774169922","94.26799774169922","94.26799774169922"
"404000","","","","93.80999755859375","93.80999755859375","93.80999755859375","94.41600036621094","94.41600036621094","94.41600036621094"
"405000","","","","93.74700164794922","93.74700164794922","93.74700164794922","94.25499725341797","94.25499725341797","94.25499725341797"
"406000","","","","94.25800323486328","94.25800323486328","94.25800323486328","93.92400360107422","93.92400360107422","93.92400360107422"
"407000","","","","93.75","93.75","93.75","93.63999938964844","93.63999938964844","93.63999938964844"
"408000","","","","94.27300262451172","94.27300262451172","94.27300262451172","94.16699981689453","94.16699981689453","94.16699981689453"
"409000","","","","93.87300109863281","93.87300109863281","93.87300109863281","93.37300109863281","93.37300109863281","93.37300109863281"
"410000","","","","94.05500030517578","94.05500030517578","94.05500030517578","93.99700164794922","93.99700164794922","93.99700164794922"
"411000","","","","94.22200012207031","94.22200012207031","94.22200012207031","94.36399841308594","94.36399841308594","94.36399841308594"
"412000","","","","94.35800170898438","94.35800170898438","94.35800170898438","93.69499969482422","93.69499969482422","93.69499969482422"
"413000","","","","94.49299621582031","94.49299621582031","94.49299621582031","94.52100372314453","94.52100372314453","94.52100372314453"
"414000","","","","94.34300231933594","94.34300231933594","94.34300231933594","93.98300170898438","93.98300170898438","93.98300170898438"
"415000","","","","94.42400360107422","94.42400360107422","94.42400360107422","94.06400299072266","94.06400299072266","94.06400299072266"
"416000","","","","94.4489974975586","94.4489974975586","94.4489974975586","94.28700256347656","94.28700256347656","94.28700256347656"
"417000","","","","94.03399658203125","94.03399658203125","94.03399658203125","94.18599700927734","94.18599700927734","94.18599700927734"
"418000","","","","94.48699951171875","94.48699951171875","94.48699951171875","94.6449966430664","94.6449966430664","94.6449966430664"
"419000","","","","94.28600311279297","94.28600311279297","94.28600311279297","94.52899932861328","94.52899932861328","94.52899932861328"
"420000","","","","94.3499984741211","94.3499984741211","94.3499984741211","94.55899810791016","94.55899810791016","94.55899810791016"
"421000","","","","94.2979965209961","94.2979965209961","94.2979965209961","94.36199951171875","94.36199951171875","94.36199951171875"
"422000","","","","94.36399841308594","94.36399841308594","94.36399841308594","94.40299987792969","94.40299987792969","94.40299987792969"
"423000","","","","94.33999633789062","94.33999633789062","94.33999633789062","94.31999969482422","94.31999969482422","94.31999969482422"
"424000","","","","94.39700317382812","94.39700317382812","94.39700317382812","94.44499969482422","94.44499969482422","94.44499969482422"
"425000","","","","94.47899627685547","94.47899627685547","94.47899627685547","94.53099822998047","94.53099822998047","94.53099822998047"
"426000","","","","94.75599670410156","94.75599670410156","94.75599670410156","94.73500061035156","94.73500061035156","94.73500061035156"
"427000","","","","94.4280014038086","94.4280014038086","94.4280014038086","94.8239974975586","94.8239974975586","94.8239974975586"
"428000","","","","94.68599700927734","94.68599700927734","94.68599700927734","94.89199829101562","94.89199829101562","94.89199829101562"
"429000","","","","94.5530014038086","94.5530014038086","94.5530014038086","94.66799926757812","94.66799926757812","94.66799926757812"
"430000","","","","94.60199737548828","94.60199737548828","94.60199737548828","94.85399627685547","94.85399627685547","94.85399627685547"
"431000","","","","94.94499969482422","94.94499969482422","94.94499969482422","94.79000091552734","94.79000091552734","94.79000091552734"
"432000","","","","94.88099670410156","94.88099670410156","94.88099670410156","94.6520004272461","94.6520004272461","94.6520004272461"
"433000","","","","94.8949966430664","94.8949966430664","94.8949966430664","94.6240005493164","94.6240005493164","94.6240005493164"
"434000","","","","94.81800079345703","94.81800079345703","94.81800079345703","94.66799926757812","94.66799926757812","94.66799926757812"
"435000","","","","94.94100189208984","94.94100189208984","94.94100189208984","94.72899627685547","94.72899627685547","94.72899627685547"
"436000","","","","94.84500122070312","94.84500122070312","94.84500122070312","94.63300323486328","94.63300323486328","94.63300323486328"
"437000","","","","94.79399871826172","94.79399871826172","94.79399871826172","94.75700378417969","94.75700378417969","94.75700378417969"
"437500","","","","94.81999969482422","94.81999969482422","94.81999969482422","90.70700073242188","90.70700073242188","90.70700073242188"
"438500","","","","94.98200225830078","94.98200225830078","94.98200225830078","91.56999969482422","91.56999969482422","91.56999969482422"
"439500","","","","94.80599975585938","94.80599975585938","94.80599975585938","92.55500030517578","92.55500030517578","92.55500030517578"
"440500","","","","94.28600311279297","94.28600311279297","94.28600311279297","92.96700286865234","92.96700286865234","92.96700286865234"
"441500","","","","94.58100128173828","94.58100128173828","94.58100128173828","93.34500122070312","93.34500122070312","93.34500122070312"
"442500","","","","93.9000015258789","93.9000015258789","93.9000015258789","93.80500030517578","93.80500030517578","93.80500030517578"
"443500","","","","93.96900177001953","93.96900177001953","93.96900177001953","93.69100189208984","93.69100189208984","93.69100189208984"
"444500","","","","93.93099975585938","93.93099975585938","93.93099975585938","93.24299621582031","93.24299621582031","93.24299621582031"
"445500","","","","94.45899963378906","94.45899963378906","94.45899963378906","93.4990005493164","93.4990005493164","93.4990005493164"
"446500","","","","93.91100311279297","93.91100311279297","93.91100311279297","93.76699829101562","93.76699829101562","93.76699829101562"
"447500","","","","94.56999969482422","94.56999969482422","94.56999969482422","93.47699737548828","93.47699737548828","93.47699737548828"
"448500","","","","94.26799774169922","94.26799774169922","94.26799774169922","93.28299713134766","93.28299713134766","93.28299713134766"
"449500","","","","93.86100006103516","93.86100006103516","93.86100006103516","93.12699890136719","93.12699890136719","93.12699890136719"
"450500","","","","93.83000183105469","93.83000183105469","93.83000183105469","93.85900115966797","93.85900115966797","93.85900115966797"
"451500","","","","93.26799774169922","93.26799774169922","93.26799774169922","92.84600067138672","92.84600067138672","92.84600067138672"
"452500","","","","93.8290023803711","93.8290023803711","93.8290023803711","93.19599914550781","93.19599914550781","93.19599914550781"
"453500","","","","93.79399871826172","93.79399871826172","93.79399871826172","93.52400207519531","93.52400207519531","93.52400207519531"
"454500","","","","93.63300323486328","93.63300323486328","93.63300323486328","93.5989990234375","93.5989990234375","93.5989990234375"
"455500","","","","94.13600158691406","94.13600158691406","94.13600158691406","94.03299713134766","94.03299713134766","94.03299713134766"
"456500","","","","93.96700286865234","93.96700286865234","93.96700286865234","93.62899780273438","93.62899780273438","93.62899780273438"
"457500","","","","94.1500015258789","94.1500015258789","94.1500015258789","94.02200317382812","94.02200317382812","94.02200317382812"
"458500","","","","94.11900329589844","94.11900329589844","94.11900329589844","94.48400115966797","94.48400115966797","94.48400115966797"
"459500","","","","94.2300033569336","94.2300033569336","94.2300033569336","93.7699966430664","93.7699966430664","93.7699966430664"
"460500","","","","94.58999633789062","94.58999633789062","94.58999633789062","94.31300354003906","94.31300354003906","94.31300354003906"
"461500","","","","94.26799774169922","94.26799774169922","94.26799774169922","93.45600128173828","93.45600128173828","93.45600128173828"
"462500","","","","93.91500091552734","93.91500091552734","93.91500091552734","93.56800079345703","93.56800079345703","93.56800079345703"
"463500","","","","94.37899780273438","94.37899780273438","94.37899780273438","93.66300201416016","93.66300201416016","93.66300201416016"
"464500","","","","94.12999725341797","94.12999725341797","94.12999725341797","93.85099792480469","93.85099792480469","93.85099792480469"
"465500","","","","94.08100128173828","94.08100128173828","94.08100128173828","93.87300109863281","93.87300109863281","93.87300109863281"
"466500","","","","94.06099700927734","94.06099700927734","94.06099700927734","94.32599639892578","94.32599639892578","94.32599639892578"
"467500","","","","94.46700286865234","94.46700286865234","94.46700286865234","93.86699676513672","93.86699676513672","93.86699676513672"
"468500","","","","94.45600128173828","94.45600128173828","94.45600128173828","93.66899871826172","93.66899871826172","93.66899871826172"
"469500","","","","94.72100067138672","94.72100067138672","94.72100067138672","93.79499816894531","93.79499816894531","93.79499816894531"
"470500","","","","94.51300048828125","94.51300048828125","94.51300048828125","94.2750015258789","94.2750015258789","94.2750015258789"
"471500","","","","94.56900024414062","94.56900024414062","94.56900024414062","94.32499694824219","94.32499694824219","94.32499694824219"
"472500","","","","94.6760025024414","94.6760025024414","94.6760025024414","94.51799774169922","94.51799774169922","94.51799774169922"
"473500","","","","94.57499694824219","94.57499694824219","94.57499694824219","94.447998046875","94.447998046875","94.447998046875"
"474500","","","","94.50700378417969","94.50700378417969","94.50700378417969","94.28500366210938","94.28500366210938","94.28500366210938"
"475500","","","","94.5739974975586","94.5739974975586","94.5739974975586","94.53399658203125","94.53399658203125","94.53399658203125"
"476500","","","","94.26300048828125","94.26300048828125","94.26300048828125","94.51799774169922","94.51799774169922","94.51799774169922"
"477500","","","","94.89099884033203","94.89099884033203","94.89099884033203","94.27100372314453","94.27100372314453","94.27100372314453"
"478500","","","","94.88400268554688","94.88400268554688","94.88400268554688","94.3010025024414","94.3010025024414","94.3010025024414"
"479500","","","","94.6240005493164","94.6240005493164","94.6240005493164","94.23899841308594","94.23899841308594","94.23899841308594"
"480500","","","","94.37899780273438","94.37899780273438","94.37899780273438","94.6240005493164","94.6240005493164","94.6240005493164"
"481500","","","","94.68900299072266","94.68900299072266","94.68900299072266","94.24400329589844","94.24400329589844","94.24400329589844"
"482500","","","","94.69300079345703","94.69300079345703","94.69300079345703","94.45800018310547","94.45800018310547","94.45800018310547"
"483500","","","","94.81300354003906","94.81300354003906","94.81300354003906","94.60099792480469","94.60099792480469","94.60099792480469"
"484500","","","","94.69300079345703","94.69300079345703","94.69300079345703","94.6709976196289","94.6709976196289","94.6709976196289"
"485500","","","","94.51100158691406","94.51100158691406","94.51100158691406","94.71199798583984","94.71199798583984","94.71199798583984"
"486500","","","","94.49600219726562","94.49600219726562","94.49600219726562","95.1240005493164","95.1240005493164","95.1240005493164"
"487500","","","","94.71800231933594","94.71800231933594","94.71800231933594","94.9530029296875","94.9530029296875","94.9530029296875"
"488500","","","","94.60199737548828","94.60199737548828","94.60199737548828","94.94599914550781","94.94599914550781","94.94599914550781"
"489500","","","","94.4520034790039","94.4520034790039","94.4520034790039","94.99600219726562","94.99600219726562","94.99600219726562"
"490500","","","","94.53700256347656","94.53700256347656","94.53700256347656","94.98899841308594","94.98899841308594","94.98899841308594"
"491500","","","","94.62000274658203","94.62000274658203","94.62000274658203","94.87300109863281","94.87300109863281","94.87300109863281"
"492500","","","","94.77799987792969","94.77799987792969","94.77799987792969","95.02200317382812","95.02200317382812","95.02200317382812"
"493500","","","","94.91799926757812","94.91799926757812","94.91799926757812","95.11699676513672","95.11699676513672","95.11699676513672"
"494500","","","","94.87100219726562","94.87100219726562","94.87100219726562","95.2239990234375","95.2239990234375","95.2239990234375"
"495500","","","","94.91500091552734","94.91500091552734","94.91500091552734","95.11000061035156","95.11000061035156","95.11000061035156"
"496500","","","","94.83200073242188","94.83200073242188","94.83200073242188","95.0510025024414","95.0510025024414","95.0510025024414"
"497500","","","","94.87200164794922","94.87200164794922","94.87200164794922","94.9469985961914","94.9469985961914","94.9469985961914"
"498500","","","","94.85900115966797","94.85900115966797","94.85900115966797","95.01200103759766","95.01200103759766","95.01200103759766"
"499500","","","","94.91600036621094","94.91600036621094","94.91600036621094","95.02200317382812","95.02200317382812","95.02200317382812"
"500000","","","","94.91699981689453","94.91699981689453","94.91699981689453","93.2040023803711","93.2040023803711","93.2040023803711"
"501000","","","","94.91200256347656","94.91200256347656","94.91200256347656","94.14800262451172","94.14800262451172","94.14800262451172"
"502000","","","","94.86000061035156","94.86000061035156","94.86000061035156","94.2030029296875","94.2030029296875","94.2030029296875"
"503000","","","","94.5979995727539","94.5979995727539","94.5979995727539","94.48100280761719","94.48100280761719","94.48100280761719"
"504000","","","","94.43599700927734","94.43599700927734","94.43599700927734","93.84600067138672","93.84600067138672","93.84600067138672"
"505000","","","","94.25299835205078","94.25299835205078","94.25299835205078","94.43800354003906","94.43800354003906","94.43800354003906"
"506000","","","","94.5270004272461","94.5270004272461","94.5270004272461","94.26799774169922","94.26799774169922","94.26799774169922"
"507000","","","","94.76100158691406","94.76100158691406","94.76100158691406","94.73699951171875","94.73699951171875","94.73699951171875"
"508000","","","","94.20600128173828","94.20600128173828","94.20600128173828","94.49299621582031","94.49299621582031","94.49299621582031"
"509000","","","","94.16500091552734","94.16500091552734","94.16500091552734","93.96600341796875","93.96600341796875","93.96600341796875"
"510000","","","","93.93800354003906","93.93800354003906","93.93800354003906","94.3550033569336","94.3550033569336","94.3550033569336"
"511000","","","","94.00599670410156","94.00599670410156","94.00599670410156","94.69100189208984","94.69100189208984","94.69100189208984"
"512000","","","","94.22000122070312","94.22000122070312","94.22000122070312","93.99400329589844","93.99400329589844","93.99400329589844"
"513000","","","","93.91000366210938","93.91000366210938","93.91000366210938","93.7969970703125","93.7969970703125","93.7969970703125"
"514000","","","","93.56500244140625","93.56500244140625","93.56500244140625","93.45899963378906","93.45899963378906","93.45899963378906"
"515000","","","","94.47599792480469","94.47599792480469","94.47599792480469","94.27400207519531","94.27400207519531","94.27400207519531"
"516000","","","","93.7969970703125","93.7969970703125","93.7969970703125","94","94","94"
"517000","","","","94.14700317382812","94.14700317382812","94.14700317382812","93.52899932861328","93.52899932861328","93.52899932861328"
"518000","","","","94.0979995727539","94.0979995727539","94.0979995727539","94.08300018310547","94.08300018310547","94.08300018310547"
"519000","","","","94.6989974975586","94.6989974975586","94.6989974975586","94.27899932861328","94.27899932861328","94.27899932861328"
"520000","","","","94.36000061035156","94.36000061035156","94.36000061035156","94.73600006103516","94.73600006103516","94.73600006103516"
"521000","","","","94.34200286865234","94.34200286865234","94.34200286865234","94.0739974975586","94.0739974975586","94.0739974975586"
"522000","","","","94.12300109863281","94.12300109863281","94.12300109863281","94.31900024414062","94.31900024414062","94.31900024414062"
"523000","","","","93.74299621582031","93.74299621582031","93.74299621582031","94.24299621582031","94.24299621582031","94.24299621582031"
"524000","","","","94.15899658203125","94.15899658203125","94.15899658203125","94.05799865722656","94.05799865722656","94.05799865722656"
"525000","","","","93.48300170898438","93.48300170898438","93.48300170898438","94.427001953125","94.427001953125","94.427001953125"
"526000","","","","93.86499786376953","93.86499786376953","93.86499786376953","94.33599853515625","94.33599853515625","94.33599853515625"
"527000","","","","94.18399810791016","94.18399810791016","94.18399810791016","94.91999816894531","94.91999816894531","94.91999816894531"
"528000","","","","94.47899627685547","94.47899627685547","94.47899627685547","94.18900299072266","94.18900299072266","94.18900299072266"
"529000","","","","94.06500244140625","94.06500244140625","94.06500244140625","94.63300323486328","94.63300323486328","94.63300323486328"
"530000","","","","94.73699951171875","94.73699951171875","94.73699951171875","94.19000244140625","94.19000244140625","94.19000244140625"
"531000","","","","94.80999755859375","94.80999755859375","94.80999755859375","94.22599792480469","94.22599792480469","94.22599792480469"
"532000","","","","94.83699798583984","94.83699798583984","94.83699798583984","94.97000122070312","94.97000122070312","94.97000122070312"
"533000","","","","94.79499816894531","94.79499816894531","94.79499816894531","94.63400268554688","94.63400268554688","94.63400268554688"
"534000","","","","94.87100219726562","94.87100219726562","94.87100219726562","94.84700012207031","94.84700012207031","94.84700012207031"
"535000","","","","94.79299926757812","94.79299926757812","94.79299926757812","95.05400085449219","95.05400085449219","95.05400085449219"
"536000","","","","94.62000274658203","94.62000274658203","94.62000274658203","94.92400360107422","94.92400360107422","94.92400360107422"
"537000","","","","94.83399963378906","94.83399963378906","94.83399963378906","94.56700134277344","94.56700134277344","94.56700134277344"
"538000","","","","94.69300079345703","94.69300079345703","94.69300079345703","94.92900085449219","94.92900085449219","94.92900085449219"
"539000","","","","94.9010009765625","94.9010009765625","94.9010009765625","94.96800231933594","94.96800231933594","94.96800231933594"
"540000","","","","95.08499908447266","95.08499908447266","95.08499908447266","95.33000183105469","95.33000183105469","95.33000183105469"
"541000","","","","94.88500213623047","94.88500213623047","94.88500213623047","95.31999969482422","95.31999969482422","95.31999969482422"
"542000","","","","94.94400024414062","94.94400024414062","94.94400024414062","95.36399841308594","95.36399841308594","95.36399841308594"
"543000","","","","94.6050033569336","94.6050033569336","94.6050033569336","95.48100280761719","95.48100280761719","95.48100280761719"
"544000","","","","95.21800231933594","95.21800231933594","95.21800231933594","94.78099822998047","94.78099822998047","94.78099822998047"
"545000","","","","94.81700134277344","94.81700134277344","94.81700134277344","94.78399658203125","94.78399658203125","94.78399658203125"
"546000","","","","95.26399993896484","95.26399993896484","95.26399993896484","94.69499969482422","94.69499969482422","94.69499969482422"
"547000","","","","95.21399688720703","95.21399688720703","95.21399688720703","94.94499969482422","94.94499969482422","94.94499969482422"
"548000","","","","95.33000183105469","95.33000183105469","95.33000183105469","94.81600189208984","94.81600189208984","94.81600189208984"
"549000","","","","94.90799713134766","94.90799713134766","94.90799713134766","94.5459976196289","94.5459976196289","94.5459976196289"
"550000","","","","95.03399658203125","95.03399658203125","95.03399658203125","94.9010009765625","94.9010009765625","94.9010009765625"
"551000","","","","95.052001953125","95.052001953125","95.052001953125","95.0270004272461","95.0270004272461","95.0270004272461"
"552000","","","","95.18900299072266","95.18900299072266","95.18900299072266","95.12799835205078","95.12799835205078","95.12799835205078"
"553000","","","","94.88700103759766","94.88700103759766","94.88700103759766","95.125","95.125","95.125"
"554000","","","","95.18199920654297","95.18199920654297","95.18199920654297","94.76399993896484","94.76399993896484","94.76399993896484"
"555000","","","","95.05599975585938","95.05599975585938","95.05599975585938","94.48899841308594","94.48899841308594","94.48899841308594"
"556000","","","","94.98400115966797","94.98400115966797","94.98400115966797","94.58300018310547","94.58300018310547","94.58300018310547"
"557000","","","","95.19200134277344","95.19200134277344","95.19200134277344","94.65499877929688","94.65499877929688","94.65499877929688"
"558000","","","","95.06800079345703","95.06800079345703","95.06800079345703","94.69599914550781","94.69599914550781","94.69599914550781"
"559000","","","","95.0989990234375","95.0989990234375","95.0989990234375","94.7229995727539","94.7229995727539","94.7229995727539"
"560000","","","","95.04100036621094","95.04100036621094","95.04100036621094","94.73400115966797","94.73400115966797","94.73400115966797"
"561000","","","","95.0479965209961","95.0479965209961","95.0479965209961","94.66999816894531","94.66999816894531","94.66999816894531"
"562000","","","","95.05500030517578","95.05500030517578","95.05500030517578","94.74500274658203","94.74500274658203","94.74500274658203"
"562500","","","","95.06600189208984","95.06600189208984","95.06600189208984","92.25399780273438","92.25399780273438","92.25399780273438"
"563500","","","","95.00900268554688","95.00900268554688","95.00900268554688","93.46299743652344","93.46299743652344","93.46299743652344"
"564500","","","","94.48400115966797","94.48400115966797","94.48400115966797","92.34300231933594","92.34300231933594","92.34300231933594"
"565500","","","","94.04499816894531","94.04499816894531","94.04499816894531","93.22000122070312","93.22000122070312","93.22000122070312"
"566500","","","","94.06300354003906","94.06300354003906","94.06300354003906","93.35600280761719","93.35600280761719","93.35600280761719"
"567500","","","","94.69999694824219","94.69999694824219","94.69999694824219","93.43299865722656","93.43299865722656","93.43299865722656"
"568500","","","","94.51699829101562","94.51699829101562","94.51699829101562","93.25499725341797","93.25499725341797","93.25499725341797"
"569500","","","","94.03199768066406","94.03199768066406","94.03199768066406","93.0199966430664","93.0199966430664","93.0199966430664"
"570500","","","","94.64900207519531","94.64900207519531","94.64900207519531","93.84600067138672","93.84600067138672","93.84600067138672"
"571500","","","","94.76899719238281","94.76899719238281","94.76899719238281","93.56300354003906","93.56300354003906","93.56300354003906"
"572500","","","","94.16100311279297","94.16100311279297","94.16100311279297","93.66600036621094","93.66600036621094","93.66600036621094"
"573500","","","","94.74199676513672","94.74199676513672","94.74199676513672","93.83799743652344","93.83799743652344","93.83799743652344"
"574500","","","","94.0790023803711","94.0790023803711","94.0790023803711","93.54100036621094","93.54100036621094","93.54100036621094"
"575500","","","","94.50599670410156","94.50599670410156","94.50599670410156","94.18599700927734","94.18599700927734","94.18599700927734"
"576500","","","","94.49199676513672","94.49199676513672","94.49199676513672","93.64700317382812","93.64700317382812","93.64700317382812"
"577500","","","","94.46099853515625","94.46099853515625","94.46099853515625","93.68299865722656","93.68299865722656","93.68299865722656"
"578500","","","","93.87699890136719","93.87699890136719","93.87699890136719","93.6520004272461","93.6520004272461","93.6520004272461"
"579500","","","","94.26300048828125","94.26300048828125","94.26300048828125","93.9540023803711","93.9540023803711","93.9540023803711"
"580500","","","","94.61399841308594","94.61399841308594","94.61399841308594","93.66400146484375","93.66400146484375","93.66400146484375"
"581500","","","","94.18099975585938","94.18099975585938","94.18099975585938","94.322998046875","94.322998046875","94.322998046875"
"582500","","","","94.5199966430664","94.5199966430664","94.5199966430664","94.37999725341797","94.37999725341797","94.37999725341797"
"583500","","","","94.29199981689453","94.29199981689453","94.29199981689453","94.38300323486328","94.38300323486328","94.38300323486328"
"584500","","","","93.91799926757812","93.91799926757812","93.91799926757812","94.10900115966797","94.10900115966797","94.10900115966797"
"585500","","","","93.88600158691406","93.88600158691406","93.88600158691406","94.46399688720703","94.46399688720703","94.46399688720703"
"586500","","","","94.03900146484375","94.03900146484375","94.03900146484375","94.25399780273438","94.25399780273438","94.25399780273438"
"587500","","","","94.36900329589844","94.36900329589844","94.36900329589844","94.45899963378906","94.45899963378906","94.45899963378906"
"588500","","","","94.18099975585938","94.18099975585938","94.18099975585938","94.58200073242188","94.58200073242188","94.58200073242188"
"589500","","","","94.322998046875","94.322998046875","94.322998046875","94.61199951171875","94.61199951171875","94.61199951171875"
"590500","","","","94.17400360107422","94.17400360107422","94.17400360107422","94.40799713134766","94.40799713134766","94.40799713134766"
"591500","","","","93.73200225830078","93.73200225830078","93.73200225830078","94.625","94.625","94.625"
"592500","","","","94.38800048828125","94.38800048828125","94.38800048828125","94.68599700927734","94.68599700927734","94.68599700927734"
"593500","","","","94.84700012207031","94.84700012207031","94.84700012207031","94.34300231933594","94.34300231933594","94.34300231933594"
"594500","","","","94.96499633789062","94.96499633789062","94.96499633789062","94.29900360107422","94.29900360107422","94.29900360107422"
"595500","","","","94.77999877929688","94.77999877929688","94.77999877929688","94.23899841308594","94.23899841308594","94.23899841308594"
"596500","","","","94.69499969482422","94.69499969482422","94.69499969482422","94.37100219726562","94.37100219726562","94.37100219726562"
"597500","","","","94.35199737548828","94.35199737548828","94.35199737548828","94.677001953125","94.677001953125","94.677001953125"
"598500","","","","94.052001953125","94.052001953125","94.052001953125","94.55699920654297","94.55699920654297","94.55699920654297"
"599500","","","","94.21700286865234","94.21700286865234","94.21700286865234","94.68800354003906","94.68800354003906","94.68800354003906"
"600500","","","","94.3499984741211","94.3499984741211","94.3499984741211","94.33699798583984","94.33699798583984","94.33699798583984"
"601500","","","","94.7770004272461","94.7770004272461","94.7770004272461","94.24400329589844","94.24400329589844","94.24400329589844"
"602500","","","","94.44499969482422","94.44499969482422","94.44499969482422","95.12799835205078","95.12799835205078","95.12799835205078"
"603500","","","","94.7229995727539","94.7229995727539","94.7229995727539","94.9530029296875","94.9530029296875","94.9530029296875"
"604500","","","","94.4020004272461","94.4020004272461","94.4020004272461","94.92900085449219","94.92900085449219","94.92900085449219"
"605500","","","","94.15699768066406","94.15699768066406","94.15699768066406","94.8479995727539","94.8479995727539","94.8479995727539"
"606500","","","","94.06900024414062","94.06900024414062","94.06900024414062","95.0999984741211","95.0999984741211","95.0999984741211"
"607500","","","","94.3030014038086","94.3030014038086","94.3030014038086","95.01100158691406","95.01100158691406","95.01100158691406"
"608500","","","","94.34100341796875","94.34100341796875","94.34100341796875","94.72200012207031","94.72200012207031","94.72200012207031"
"609500","","","","94.33599853515625","94.33599853515625","94.33599853515625","94.91200256347656","94.91200256347656","94.91200256347656"
"610500","","","","94.44100189208984","94.44100189208984","94.44100189208984","94.84400177001953","94.84400177001953","94.84400177001953"
"611500","","","","94.37699890136719","94.37699890136719","94.37699890136719","94.99500274658203","94.99500274658203","94.99500274658203"
"612500","","","","94.41200256347656","94.41200256347656","94.41200256347656","95.18800354003906","95.18800354003906","95.18800354003906"
"613500","","","","94.13999938964844","94.13999938964844","94.13999938964844","95.12000274658203","95.12000274658203","95.12000274658203"
"614500","","","","94.35600280761719","94.35600280761719","94.35600280761719","95.00900268554688","95.00900268554688","95.00900268554688"
"615500","","","","94.34700012207031","94.34700012207031","94.34700012207031","94.5780029296875","94.5780029296875","94.5780029296875"
"616500","","","","94.36499786376953","94.36499786376953","94.36499786376953","94.99299621582031","94.99299621582031","94.99299621582031"
"617500","","","","94.3219985961914","94.3219985961914","94.3219985961914","94.79499816894531","94.79499816894531","94.79499816894531"
"618500","","","","94.60900115966797","94.60900115966797","94.60900115966797","94.94599914550781","94.94599914550781","94.94599914550781"
"619500","","","","94.48799896240234","94.48799896240234","94.48799896240234","95.18699645996094","95.18699645996094","95.18699645996094"
"620500","","","","94.427001953125","94.427001953125","94.427001953125","95.15799713134766","95.15799713134766","95.15799713134766"
"621500","","","","94.6989974975586","94.6989974975586","94.6989974975586","95.0739974975586","95.0739974975586","95.0739974975586"
"622500","","","","94.55000305175781","94.55000305175781","94.55000305175781","95.13300323486328","95.13300323486328","95.13300323486328"
"623500","","","","94.31099700927734","94.31099700927734","94.31099700927734","95.13899993896484","95.13899993896484","95.13899993896484"
"624500","","","","94.45899963378906","94.45899963378906","94.45899963378906","95.0469970703125","95.0469970703125","95.0469970703125"
"625000","","","","94.43099975585938","94.43099975585938","94.43099975585938","95.03099822998047","95.03099822998047","95.03099822998047"