"Step","PPO_caller__1__1683930581 (Run set 2) - test/reward_bad_team_mean","PPO_caller__1__1683930581 (Run set 2) - test/reward_bad_team_mean__MIN","PPO_caller__1__1683930581 (Run set 2) - test/reward_bad_team_mean__MAX","PPO_caller_heuristic_callee__1__1683929490 (Run set 2) - test/reward_bad_team_mean","PPO_caller_heuristic_callee__1__1683929490 (Run set 2) - test/reward_bad_team_mean__MIN","PPO_caller_heuristic_callee__1__1683929490 (Run set 2) - test/reward_bad_team_mean__MAX","PPO_callee_heuristic_calleer__1__1683929490 (Run set 2) - test/reward_bad_team_mean","PPO_callee_heuristic_calleer__1__1683929490 (Run set 2) - test/reward_bad_team_mean__MIN","PPO_callee_heuristic_calleer__1__1683929490 (Run set 2) - test/reward_bad_team_mean__MAX"
"154000","84.89600372314453","84.89600372314453","84.89600372314453","92.95700073242188","92.95700073242188","92.95700073242188","92.0479965209961","92.0479965209961","92.0479965209961"
"155000","84.91300201416016","84.91300201416016","84.91300201416016","93.16200256347656","93.16200256347656","93.16200256347656","92.4280014038086","92.4280014038086","92.4280014038086"
"156000","84.5989990234375","84.5989990234375","84.5989990234375","93.61199951171875","93.61199951171875","93.61199951171875","91.40499877929688","91.40499877929688","91.40499877929688"
"157000","84.64800262451172","84.64800262451172","84.64800262451172","93.05899810791016","93.05899810791016","93.05899810791016","91.10600280761719","91.10600280761719","91.10600280761719"
"158000","84.6240005493164","84.6240005493164","84.6240005493164","93.22000122070312","93.22000122070312","93.22000122070312","92.15799713134766","92.15799713134766","92.15799713134766"
"159000","85.33200073242188","85.33200073242188","85.33200073242188","92.86699676513672","92.86699676513672","92.86699676513672","91.33899688720703","91.33899688720703","91.33899688720703"
"160000","85.29499816894531","85.29499816894531","85.29499816894531","92.55500030517578","92.55500030517578","92.55500030517578","91.00800323486328","91.00800323486328","91.00800323486328"
"161000","85.48500061035156","85.48500061035156","85.48500061035156","93.2979965209961","93.2979965209961","93.2979965209961","91.38099670410156","91.38099670410156","91.38099670410156"
"162000","85.05999755859375","85.05999755859375","85.05999755859375","93.19499969482422","93.19499969482422","93.19499969482422","91.74099731445312","91.74099731445312","91.74099731445312"
"163000","85.1510009765625","85.1510009765625","85.1510009765625","93.11199951171875","93.11199951171875","93.11199951171875","91.58200073242188","91.58200073242188","91.58200073242188"
"164000","84.5199966430664","84.5199966430664","84.5199966430664","92.82099914550781","92.82099914550781","92.82099914550781","91.4469985961914","91.4469985961914","91.4469985961914"
"165000","84.7959976196289","84.7959976196289","84.7959976196289","93.04000091552734","93.04000091552734","93.04000091552734","90.95500183105469","90.95500183105469","90.95500183105469"
"166000","85.0199966430664","85.0199966430664","85.0199966430664","93.197998046875","93.197998046875","93.197998046875","91.49299621582031","91.49299621582031","91.49299621582031"
"167000","84.8239974975586","84.8239974975586","84.8239974975586","93.4000015258789","93.4000015258789","93.4000015258789","91.16600036621094","91.16600036621094","91.16600036621094"
"168000","84.66300201416016","84.66300201416016","84.66300201416016","93.33699798583984","93.33699798583984","93.33699798583984","91.11199951171875","91.11199951171875","91.11199951171875"
"169000","85.01899719238281","85.01899719238281","85.01899719238281","92.802001953125","92.802001953125","92.802001953125","91.58100128173828","91.58100128173828","91.58100128173828"
"170000","84.80000305175781","84.80000305175781","84.80000305175781","92.74600219726562","92.74600219726562","92.74600219726562","91.23699951171875","91.23699951171875","91.23699951171875"
"171000","84.51300048828125","84.51300048828125","84.51300048828125","93.16999816894531","93.16999816894531","93.16999816894531","91.35199737548828","91.35199737548828","91.35199737548828"
"172000","84.85399627685547","84.85399627685547","84.85399627685547","92.90899658203125","92.90899658203125","92.90899658203125","90.96399688720703","90.96399688720703","90.96399688720703"
"173000","84.40799713134766","84.40799713134766","84.40799713134766","93.56500244140625","93.56500244140625","93.56500244140625","91.20800018310547","91.20800018310547","91.20800018310547"
"174000","84.51699829101562","84.51699829101562","84.51699829101562","93.58100128173828","93.58100128173828","93.58100128173828","91.44100189208984","91.44100189208984","91.44100189208984"
"175000","84.7249984741211","84.7249984741211","84.7249984741211","93.3489990234375","93.3489990234375","93.3489990234375","91.1989974975586","91.1989974975586","91.1989974975586"
"176000","84.47200012207031","84.47200012207031","84.47200012207031","93.0009994506836","93.0009994506836","93.0009994506836","91.54399871826172","91.54399871826172","91.54399871826172"
"177000","84.09700012207031","84.09700012207031","84.09700012207031","92.75599670410156","92.75599670410156","92.75599670410156","91.7239990234375","91.7239990234375","91.7239990234375"
"178000","85.01799774169922","85.01799774169922","85.01799774169922","92.7040023803711","92.7040023803711","92.7040023803711","91.53900146484375","91.53900146484375","91.53900146484375"
"179000","84.31400299072266","84.31400299072266","84.31400299072266","93.28800201416016","93.28800201416016","93.28800201416016","91.4260025024414","91.4260025024414","91.4260025024414"
"180000","84.74800109863281","84.74800109863281","84.74800109863281","92.9739990234375","92.9739990234375","92.9739990234375","92.38999938964844","92.38999938964844","92.38999938964844"
"181000","84.6449966430664","84.6449966430664","84.6449966430664","93.04399871826172","93.04399871826172","93.04399871826172","92.07499694824219","92.07499694824219","92.07499694824219"
"182000","85.3280029296875","85.3280029296875","85.3280029296875","93.28600311279297","93.28600311279297","93.28600311279297","91.81900024414062","91.81900024414062","91.81900024414062"
"183000","85.2770004272461","85.2770004272461","85.2770004272461","93.08100128173828","93.08100128173828","93.08100128173828","91.25800323486328","91.25800323486328","91.25800323486328"
"184000","85.16699981689453","85.16699981689453","85.16699981689453","92.93599700927734","92.93599700927734","92.93599700927734","91.302001953125","91.302001953125","91.302001953125"
"185000","85.26300048828125","85.26300048828125","85.26300048828125","92.7030029296875","92.7030029296875","92.7030029296875","91.3479995727539","91.3479995727539","91.3479995727539"
"186000","85.26000213623047","85.26000213623047","85.26000213623047","92.927001953125","92.927001953125","92.927001953125","91.56199645996094","91.56199645996094","91.56199645996094"
"187000","85.78399658203125","85.78399658203125","85.78399658203125","92.61299896240234","92.61299896240234","92.61299896240234","91.55599975585938","91.55599975585938","91.55599975585938"
"188000","85.87200164794922","85.87200164794922","85.87200164794922","93.18499755859375","93.18499755859375","93.18499755859375","91.23799896240234","91.23799896240234","91.23799896240234"
"189000","85.44200134277344","85.44200134277344","85.44200134277344","93.24700164794922","93.24700164794922","93.24700164794922","91.46700286865234","91.46700286865234","91.46700286865234"
"190000","85.40399932861328","85.40399932861328","85.40399932861328","93.37200164794922","93.37200164794922","93.37200164794922","91.96099853515625","91.96099853515625","91.96099853515625"
"191000","85.03500366210938","85.03500366210938","85.03500366210938","93.0999984741211","93.0999984741211","93.0999984741211","91.66200256347656","91.66200256347656","91.66200256347656"
"192000","85.10399627685547","85.10399627685547","85.10399627685547","93.1259994506836","93.1259994506836","93.1259994506836","92.10800170898438","92.10800170898438","92.10800170898438"
"193000","84.94499969482422","84.94499969482422","84.94499969482422","93.13300323486328","93.13300323486328","93.13300323486328","91.3759994506836","91.3759994506836","91.3759994506836"
"194000","84.84400177001953","84.84400177001953","84.84400177001953","93.51300048828125","93.51300048828125","93.51300048828125","91.65299987792969","91.65299987792969","91.65299987792969"
"195000","85.02999877929688","85.02999877929688","85.02999877929688","93.84700012207031","93.84700012207031","93.84700012207031","91.74500274658203","91.74500274658203","91.74500274658203"
"196000","85.7979965209961","85.7979965209961","85.7979965209961","93.3239974975586","93.3239974975586","93.3239974975586","91.27799987792969","91.27799987792969","91.27799987792969"
"197000","85.9219970703125","85.9219970703125","85.9219970703125","93.9739990234375","93.9739990234375","93.9739990234375","91.5","91.5","91.5"
"198000","85.66000366210938","85.66000366210938","85.66000366210938","93.6760025024414","93.6760025024414","93.6760025024414","91.89399719238281","91.89399719238281","91.89399719238281"
"199000","85.75299835205078","85.75299835205078","85.75299835205078","93.74500274658203","93.74500274658203","93.74500274658203","91.71099853515625","91.71099853515625","91.71099853515625"
"200000","85.51399993896484","85.51399993896484","85.51399993896484","94.06800079345703","94.06800079345703","94.06800079345703","91.5469970703125","91.5469970703125","91.5469970703125"
"201000","85.94400024414062","85.94400024414062","85.94400024414062","93.45099639892578","93.45099639892578","93.45099639892578","91.78800201416016","91.78800201416016","91.78800201416016"
"202000","85.8280029296875","85.8280029296875","85.8280029296875","93.23999786376953","93.23999786376953","93.23999786376953","92.4209976196289","92.4209976196289","92.4209976196289"
"203000","85.44200134277344","85.44200134277344","85.44200134277344","93.81500244140625","93.81500244140625","93.81500244140625","91.69499969482422","91.69499969482422","91.69499969482422"
"204000","85.62000274658203","85.62000274658203","85.62000274658203","93.63899993896484","93.63899993896484","93.63899993896484","91.72599792480469","91.72599792480469","91.72599792480469"
"205000","85.53700256347656","85.53700256347656","85.53700256347656","93.11399841308594","93.11399841308594","93.11399841308594","91.68299865722656","91.68299865722656","91.68299865722656"
"206000","84.94300079345703","84.94300079345703","84.94300079345703","93.27300262451172","93.27300262451172","93.27300262451172","91.66500091552734","91.66500091552734","91.66500091552734"
"207000","85.15299987792969","85.15299987792969","85.15299987792969","93.4010009765625","93.4010009765625","93.4010009765625","92","92","92"
"208000","85.58000183105469","85.58000183105469","85.58000183105469","93.41999816894531","93.41999816894531","93.41999816894531","92.0780029296875","92.0780029296875","92.0780029296875"
"209000","85.7760009765625","85.7760009765625","85.7760009765625","93.68399810791016","93.68399810791016","93.68399810791016","91.36599731445312","91.36599731445312","91.36599731445312"
"210000","84.9469985961914","84.9469985961914","84.9469985961914","93.63999938964844","93.63999938964844","93.63999938964844","92.052001953125","92.052001953125","92.052001953125"
"211000","85.38899993896484","85.38899993896484","85.38899993896484","93.73300170898438","93.73300170898438","93.73300170898438","91.88400268554688","91.88400268554688","91.88400268554688"
"212000","85.40699768066406","85.40699768066406","85.40699768066406","94.21199798583984","94.21199798583984","94.21199798583984","91.64299774169922","91.64299774169922","91.64299774169922"
"213000","85.2770004272461","85.2770004272461","85.2770004272461","94.1500015258789","94.1500015258789","94.1500015258789","91.13899993896484","91.13899993896484","91.13899993896484"
"214000","85.76499938964844","85.76499938964844","85.76499938964844","93.19300079345703","93.19300079345703","93.19300079345703","91.7490005493164","91.7490005493164","91.7490005493164"
"215000","85.58899688720703","85.58899688720703","85.58899688720703","93.47200012207031","93.47200012207031","93.47200012207031","91.68900299072266","91.68900299072266","91.68900299072266"
"216000","86.19100189208984","86.19100189208984","86.19100189208984","93.3219985961914","93.3219985961914","93.3219985961914","91.42900085449219","91.42900085449219","91.42900085449219"
"217000","85.79399871826172","85.79399871826172","85.79399871826172","93.5469970703125","93.5469970703125","93.5469970703125","91.14299774169922","91.14299774169922","91.14299774169922"
"218000","85.51599884033203","85.51599884033203","85.51599884033203","93.73999786376953","93.73999786376953","93.73999786376953","91.83300018310547","91.83300018310547","91.83300018310547"
"219000","85.53900146484375","85.53900146484375","85.53900146484375","93.98100280761719","93.98100280761719","93.98100280761719","91.92400360107422","91.92400360107422","91.92400360107422"
"220000","85.38999938964844","85.38999938964844","85.38999938964844","93.87899780273438","93.87899780273438","93.87899780273438","91.9020004272461","91.9020004272461","91.9020004272461"
"221000","85.39399719238281","85.39399719238281","85.39399719238281","93.63999938964844","93.63999938964844","93.63999938964844","92.05799865722656","92.05799865722656","92.05799865722656"
"222000","84.87200164794922","84.87200164794922","84.87200164794922","93.31500244140625","93.31500244140625","93.31500244140625","91.76200103759766","91.76200103759766","91.76200103759766"
"223000","85.97100067138672","85.97100067138672","85.97100067138672","93.80000305175781","93.80000305175781","93.80000305175781","91.87699890136719","91.87699890136719","91.87699890136719"
"224000","85.79900360107422","85.79900360107422","85.79900360107422","93.71700286865234","93.71700286865234","93.71700286865234","91.07099914550781","91.07099914550781","91.07099914550781"
"225000","85.48200225830078","85.48200225830078","85.48200225830078","93.81700134277344","93.81700134277344","93.81700134277344","91.69400024414062","91.69400024414062","91.69400024414062"
"226000","85.97000122070312","85.97000122070312","85.97000122070312","93.81999969482422","93.81999969482422","93.81999969482422","91.4540023803711","91.4540023803711","91.4540023803711"
"227000","86.55699920654297","86.55699920654297","86.55699920654297","94.3489990234375","94.3489990234375","94.3489990234375","91.80799865722656","91.80799865722656","91.80799865722656"
"228000","86.23100280761719","86.23100280761719","86.23100280761719","94.05699920654297","94.05699920654297","94.05699920654297","92.16100311279297","92.16100311279297","92.16100311279297"
"229000","86.21700286865234","86.21700286865234","86.21700286865234","94.29399871826172","94.29399871826172","94.29399871826172","92.0530014038086","92.0530014038086","92.0530014038086"
"230000","86.66200256347656","86.66200256347656","86.66200256347656","93.99600219726562","93.99600219726562","93.99600219726562","91.83100128173828","91.83100128173828","91.83100128173828"
"231000","86.22100067138672","86.22100067138672","86.22100067138672","93.71700286865234","93.71700286865234","93.71700286865234","91.822998046875","91.822998046875","91.822998046875"
"232000","85.8489990234375","85.8489990234375","85.8489990234375","94.05599975585938","94.05599975585938","94.05599975585938","92.06199645996094","92.06199645996094","92.06199645996094"
"233000","86.06500244140625","86.06500244140625","86.06500244140625","94.38300323486328","94.38300323486328","94.38300323486328","91.81500244140625","91.81500244140625","91.81500244140625"
"234000","85.48400115966797","85.48400115966797","85.48400115966797","94.38400268554688","94.38400268554688","94.38400268554688","91.52899932861328","91.52899932861328","91.52899932861328"
"235000","86.1989974975586","86.1989974975586","86.1989974975586","94.19499969482422","94.19499969482422","94.19499969482422","92.23500061035156","92.23500061035156","92.23500061035156"
"236000","85.9540023803711","85.9540023803711","85.9540023803711","94.18399810791016","94.18399810791016","94.18399810791016","91.90699768066406","91.90699768066406","91.90699768066406"
"237000","86.13200378417969","86.13200378417969","86.13200378417969","94.05799865722656","94.05799865722656","94.05799865722656","91.63899993896484","91.63899993896484","91.63899993896484"
"238000","85.49800109863281","85.49800109863281","85.49800109863281","94.13700103759766","94.13700103759766","94.13700103759766","91.66500091552734","91.66500091552734","91.66500091552734"
"239000","85.87999725341797","85.87999725341797","85.87999725341797","94.16500091552734","94.16500091552734","94.16500091552734","91.22599792480469","91.22599792480469","91.22599792480469"
"240000","85.552001953125","85.552001953125","85.552001953125","93.9729995727539","93.9729995727539","93.9729995727539","91.98200225830078","91.98200225830078","91.98200225830078"
"241000","86.32099914550781","86.32099914550781","86.32099914550781","93.64800262451172","93.64800262451172","93.64800262451172","91.82099914550781","91.82099914550781","91.82099914550781"
"242000","86.08300018310547","86.08300018310547","86.08300018310547","94.3280029296875","94.3280029296875","94.3280029296875","91.72100067138672","91.72100067138672","91.72100067138672"
"243000","86.2770004272461","86.2770004272461","86.2770004272461","94.15899658203125","94.15899658203125","94.15899658203125","91.63700103759766","91.63700103759766","91.63700103759766"
"244000","86.47000122070312","86.47000122070312","86.47000122070312","93.86499786376953","93.86499786376953","93.86499786376953","91.39199829101562","91.39199829101562","91.39199829101562"
"245000","86.30500030517578","86.30500030517578","86.30500030517578","94","94","94","91.59500122070312","91.59500122070312","91.59500122070312"
"246000","86.51200103759766","86.51200103759766","86.51200103759766","94.09300231933594","94.09300231933594","94.09300231933594","91.43599700927734","91.43599700927734","91.43599700927734"
"247000","86.39900207519531","86.39900207519531","86.39900207519531","94.46299743652344","94.46299743652344","94.46299743652344","91.5989990234375","91.5989990234375","91.5989990234375"
"248000","86.35800170898438","86.35800170898438","86.35800170898438","94.1729965209961","94.1729965209961","94.1729965209961","91.54499816894531","91.54499816894531","91.54499816894531"
"249000","86.28700256347656","86.28700256347656","86.28700256347656","94.18299865722656","94.18299865722656","94.18299865722656","91.74299621582031","91.74299621582031","91.74299621582031"
"250000","86.02100372314453","86.02100372314453","86.02100372314453","93.66300201416016","93.66300201416016","93.66300201416016","91.6510009765625","91.6510009765625","91.6510009765625"
"251000","85.91000366210938","85.91000366210938","85.91000366210938","93.90799713134766","93.90799713134766","93.90799713134766","91.61100006103516","91.61100006103516","91.61100006103516"
"252000","86.23899841308594","86.23899841308594","86.23899841308594","93.90299987792969","93.90299987792969","93.90299987792969","91.40799713134766","91.40799713134766","91.40799713134766"
"253000","85.98500061035156","85.98500061035156","85.98500061035156","94.37000274658203","94.37000274658203","94.37000274658203","91.8489990234375","91.8489990234375","91.8489990234375"
"254000","85.73500061035156","85.73500061035156","85.73500061035156","93.89600372314453","93.89600372314453","93.89600372314453","91.5469970703125","91.5469970703125","91.5469970703125"
"255000","86.01300048828125","86.01300048828125","86.01300048828125","94.4540023803711","94.4540023803711","94.4540023803711","91.99400329589844","91.99400329589844","91.99400329589844"
"256000","86.20999908447266","86.20999908447266","86.20999908447266","93.98200225830078","93.98200225830078","93.98200225830078","91.7979965209961","91.7979965209961","91.7979965209961"
"257000","85.81400299072266","85.81400299072266","85.81400299072266","93.9990005493164","93.9990005493164","93.9990005493164","91.57499694824219","91.57499694824219","91.57499694824219"
"258000","85.9489974975586","85.9489974975586","85.9489974975586","94.10299682617188","94.10299682617188","94.10299682617188","91.93699645996094","91.93699645996094","91.93699645996094"
"259000","86.6780014038086","86.6780014038086","86.6780014038086","94.51599884033203","94.51599884033203","94.51599884033203","91.9260025024414","91.9260025024414","91.9260025024414"
"260000","86.24500274658203","86.24500274658203","86.24500274658203","94.28800201416016","94.28800201416016","94.28800201416016","92.125","92.125","92.125"
"261000","86.07499694824219","86.07499694824219","86.07499694824219","94.52799987792969","94.52799987792969","94.52799987792969","92.31099700927734","92.31099700927734","92.31099700927734"
"262000","86.33999633789062","86.33999633789062","86.33999633789062","94.19000244140625","94.19000244140625","94.19000244140625","92.06199645996094","92.06199645996094","92.06199645996094"
"263000","86.45700073242188","86.45700073242188","86.45700073242188","94.40799713134766","94.40799713134766","94.40799713134766","91.96299743652344","91.96299743652344","91.96299743652344"
"264000","86.28900146484375","86.28900146484375","86.28900146484375","94.82099914550781","94.82099914550781","94.82099914550781","92.08000183105469","92.08000183105469","92.08000183105469"
"265000","86.19300079345703","86.19300079345703","86.19300079345703","94.56199645996094","94.56199645996094","94.56199645996094","92.0989990234375","92.0989990234375","92.0989990234375"
"266000","86.30000305175781","86.30000305175781","86.30000305175781","94.39399719238281","94.39399719238281","94.39399719238281","92.08300018310547","92.08300018310547","92.08300018310547"
"267000","85.93000030517578","85.93000030517578","85.93000030517578","94.13800048828125","94.13800048828125","94.13800048828125","91.88899993896484","91.88899993896484","91.88899993896484"
"268000","86.072998046875","86.072998046875","86.072998046875","93.9729995727539","93.9729995727539","93.9729995727539","92.2249984741211","92.2249984741211","92.2249984741211"
"269000","86.22899627685547","86.22899627685547","86.22899627685547","94.35099792480469","94.35099792480469","94.35099792480469","92.13800048828125","92.13800048828125","92.13800048828125"
"270000","85.7490005493164","85.7490005493164","85.7490005493164","94.1510009765625","94.1510009765625","94.1510009765625","92.20700073242188","92.20700073242188","92.20700073242188"
"271000","86.06700134277344","86.06700134277344","86.06700134277344","94.33399963378906","94.33399963378906","94.33399963378906","92.1729965209961","92.1729965209961","92.1729965209961"
"272000","85.97799682617188","85.97799682617188","85.97799682617188","94.6510009765625","94.6510009765625","94.6510009765625","92.49199676513672","92.49199676513672","92.49199676513672"
"273000","85.74700164794922","85.74700164794922","85.74700164794922","94.76000213623047","94.76000213623047","94.76000213623047","92.44100189208984","92.44100189208984","92.44100189208984"
"274000","85.88200378417969","85.88200378417969","85.88200378417969","94.18800354003906","94.18800354003906","94.18800354003906","91.84300231933594","91.84300231933594","91.84300231933594"
"275000","85.79100036621094","85.79100036621094","85.79100036621094","94.01799774169922","94.01799774169922","94.01799774169922","92.02100372314453","92.02100372314453","92.02100372314453"
"276000","86.02200317382812","86.02200317382812","86.02200317382812","94.36199951171875","94.36199951171875","94.36199951171875","91.6259994506836","91.6259994506836","91.6259994506836"
"277000","85.80400085449219","85.80400085449219","85.80400085449219","94.322998046875","94.322998046875","94.322998046875","92.04900360107422","92.04900360107422","92.04900360107422"
"278000","86.11100006103516","86.11100006103516","86.11100006103516","94.60600280761719","94.60600280761719","94.60600280761719","91.67500305175781","91.67500305175781","91.67500305175781"
"279000","86.05500030517578","86.05500030517578","86.05500030517578","94.27400207519531","94.27400207519531","94.27400207519531","91.83000183105469","91.83000183105469","91.83000183105469"
"280000","86.12699890136719","86.12699890136719","86.12699890136719","94.34600067138672","94.34600067138672","94.34600067138672","92.12699890136719","92.12699890136719","92.12699890136719"
"281000","85.94200134277344","85.94200134277344","85.94200134277344","94.50299835205078","94.50299835205078","94.50299835205078","92.0719985961914","92.0719985961914","92.0719985961914"
"282000","85.7750015258789","85.7750015258789","85.7750015258789","94.21199798583984","94.21199798583984","94.21199798583984","92.1240005493164","92.1240005493164","92.1240005493164"
"283000","85.76300048828125","85.76300048828125","85.76300048828125","94.3030014038086","94.3030014038086","94.3030014038086","92.27200317382812","92.27200317382812","92.27200317382812"
"284000","85.91600036621094","85.91600036621094","85.91600036621094","94.4010009765625","94.4010009765625","94.4010009765625","91.73100280761719","91.73100280761719","91.73100280761719"
"285000","85.96800231933594","85.96800231933594","85.96800231933594","94.36900329589844","94.36900329589844","94.36900329589844","92.0510025024414","92.0510025024414","92.0510025024414"
"286000","86.1780014038086","86.1780014038086","86.1780014038086","94.6240005493164","94.6240005493164","94.6240005493164","91.9229965209961","91.9229965209961","91.9229965209961"
"287000","86.35399627685547","86.35399627685547","86.35399627685547","94.43900299072266","94.43900299072266","94.43900299072266","92.01200103759766","92.01200103759766","92.01200103759766"
"288000","86.12799835205078","86.12799835205078","86.12799835205078","94.40599822998047","94.40599822998047","94.40599822998047","91.9800033569336","91.9800033569336","91.9800033569336"
"289000","86.31800079345703","86.31800079345703","86.31800079345703","94.53700256347656","94.53700256347656","94.53700256347656","91.68199920654297","91.68199920654297","91.68199920654297"
"290000","86.2030029296875","86.2030029296875","86.2030029296875","94.2969970703125","94.2969970703125","94.2969970703125","91.9280014038086","91.9280014038086","91.9280014038086"
"291000","85.98300170898438","85.98300170898438","85.98300170898438","94.31099700927734","94.31099700927734","94.31099700927734","92.19599914550781","92.19599914550781","92.19599914550781"
"292000","86.16600036621094","86.16600036621094","86.16600036621094","94.42900085449219","94.42900085449219","94.42900085449219","92.26799774169922","92.26799774169922","92.26799774169922"
"293000","86.02799987792969","86.02799987792969","86.02799987792969","94.33999633789062","94.33999633789062","94.33999633789062","92.15399932861328","92.15399932861328","92.15399932861328"
"294000","86.09700012207031","86.09700012207031","86.09700012207031","94.33000183105469","94.33000183105469","94.33000183105469","92.1989974975586","92.1989974975586","92.1989974975586"
"295000","86.20700073242188","86.20700073242188","86.20700073242188","94.4000015258789","94.4000015258789","94.4000015258789","92.06199645996094","92.06199645996094","92.06199645996094"
"296000","86.1240005493164","86.1240005493164","86.1240005493164","94.43499755859375","94.43499755859375","94.43499755859375","92.22899627685547","92.22899627685547","92.22899627685547"
"297000","86.0530014038086","86.0530014038086","86.0530014038086","94.45500183105469","94.45500183105469","94.45500183105469","92.13099670410156","92.13099670410156","92.13099670410156"
"298000","86.11699676513672","86.11699676513672","86.11699676513672","94.56800079345703","94.56800079345703","94.56800079345703","92.45800018310547","92.45800018310547","92.45800018310547"
"299000","86.125","86.125","86.125","94.33499908447266","94.33499908447266","94.33499908447266","92.38600158691406","92.38600158691406","92.38600158691406"
"300000","86.06300354003906","86.06300354003906","86.06300354003906","94.4229965209961","94.4229965209961","94.4229965209961","92.5459976196289","92.5459976196289","92.5459976196289"
"301000","85.98200225830078","85.98200225830078","85.98200225830078","94.25","94.25","94.25","92.4260025024414","92.4260025024414","92.4260025024414"
"302000","86.11900329589844","86.11900329589844","86.11900329589844","94.39199829101562","94.39199829101562","94.39199829101562","92.28099822998047","92.28099822998047","92.28099822998047"
"303000","86.1729965209961","86.1729965209961","86.1729965209961","94.28199768066406","94.28199768066406","94.28199768066406","92.4800033569336","92.4800033569336","92.4800033569336"
"304000","86.10299682617188","86.10299682617188","86.10299682617188","94.31900024414062","94.31900024414062","94.31900024414062","92.30500030517578","92.30500030517578","92.30500030517578"
"305000","85.9010009765625","85.9010009765625","85.9010009765625","94.23899841308594","94.23899841308594","94.23899841308594","92.44100189208984","92.44100189208984","92.44100189208984"
"306000","86.06800079345703","86.06800079345703","86.06800079345703","94.2229995727539","94.2229995727539","94.2229995727539","92.44400024414062","92.44400024414062","92.44400024414062"
"307000","85.97899627685547","85.97899627685547","85.97899627685547","94.2229995727539","94.2229995727539","94.2229995727539","92.322998046875","92.322998046875","92.322998046875"
"308000","86.04299926757812","86.04299926757812","86.04299926757812","94.27899932861328","94.27899932861328","94.27899932861328","92.39700317382812","92.39700317382812","92.39700317382812"
"309000","85.97599792480469","85.97599792480469","85.97599792480469","94.43499755859375","94.43499755859375","94.43499755859375","92.46800231933594","92.46800231933594","92.46800231933594"
"310000","86.03900146484375","86.03900146484375","86.03900146484375","94.35700225830078","94.35700225830078","94.35700225830078","92.36199951171875","92.36199951171875","92.36199951171875"
"311000","86.08699798583984","86.08699798583984","86.08699798583984","94.3499984741211","94.3499984741211","94.3499984741211","92.47100067138672","92.47100067138672","92.47100067138672"
"312000","86.0469970703125","86.0469970703125","86.0469970703125","94.39800262451172","94.39800262451172","94.39800262451172","92.55999755859375","92.55999755859375","92.55999755859375"
"312500","85.98899841308594","85.98899841308594","85.98899841308594","94.39800262451172","94.39800262451172","94.39800262451172","92.52200317382812","92.52200317382812","92.52200317382812"